Timestamp,Left,Right,Left_deg,Right_deg,Accel_X,Accel_Y,Accel_Z,Gyro_X,Gyro_Y,Gyro_Z,Pitch,Roll,Yaw,Battery_V,Battery_Percent,ESP_Tag_ID,ESP_Yaw,ESP_Pitch,ESP_Roll,ESP_X,ESP_Y,ESP_Z
2025-11-27 16:52:04,111124,198878,9766.76,17479.51,-0.18,-0.01,1.45,-0.34,-22.67,-2.37,-0.25,6.96,120.77,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:52:04,111157,198935,9769.66,17484.52,0.04,0.03,1.15,-1.56,6.95,2.9,1.55,-1.97,120.88,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:52:04,111188,198988,9772.38,17489.18,-0.33,0.01,1.25,-2.82,30.37,-0.89,0.6,14.69,121.02,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:52:04,111220,199045,9775.2,17494.19,-0.33,-0.05,1.15,-2.89,-13.83,4.2,-2.29,16.17,121.09,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:52:04,111252,199099,9778.01,17498.94,-0.26,-0.04,1.45,-4.3,3.24,-4.25,-1.51,10.23,120.95,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:52:04,111284,199153,9780.82,17503.68,-0.49,0.12,1.47,0.79,-38.68,8.32,4.59,18.59,121.01,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:52:04,111316,199207,9783.63,17508.43,0.1,0.1,1.01,1.61,24.97,2.84,5.86,-5.57,121.08,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:52:04,111348,199262,9786.45,17513.26,-0.35,0.04,1.29,0.26,5.55,2.96,1.53,15.27,121.24,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:52:04,111381,199317,9789.35,17518.1,-0.13,-0.19,1.08,-4.73,21.83,-3.95,-9.82,6.75,121.26,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:52:04,111413,199372,9792.16,17522.93,-0.14,-0.03,1.27,-5.78,24.8,-5.24,-1.55,6.33,121.21,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:52:05,111445,199427,9794.97,17527.76,0.1,0.09,1.04,-7.43,0.85,-2.08,5.12,-5.56,121.17,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
2025-11-27 16:52:05,111476,199484,9797.7,17532.77,-0.6,0.03,1.37,-3.76,-5.69,0.85,1.05,23.65,121.29,6.72,50,0,0.0,0.0,0.0,0.0,0.0,0.0
